ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
PartyBillingStatisticSpec,PartyBillingStatisticSpec,Partybillsから派生した統計データの集まり（たとえば、一定期間にわたるパーティーアカウントの料金合計）のコレクションの詳細な説明。統計データは通常、評価および課金プロセス中に収集されます。指定は、Rules Engineまたはポリシーを使用して収集ルールを決定するためのポリシーを使用して実装されてもよい。,Business Partner Domain,1,Party Billing Statistic ABE
UsageCharacteristicSum,UsageCharacteristicSum,パーティーのためのusageCharacticalistististiscaluesの合計。,Business Partner Domain,1,Party Billing Statistic ABE
Party Billing Statistic ABE UsageCharacteristicSumBalance,UsageCharacteristicSumBalance,UsageCharacteristic '価値の凝集のバランス,Business Partner Domain,1,Party Billing Statistic ABE
Party Billing Statistic ABE UsageCharacteristicSumSpec,UsageCharacteristicSumSpec,UsageCharacterististististististististististicValuesの集合の詳細な説明。,Business Partner Domain,1,Party Billing Statistic ABE
BusinessPartnerPayment,BusinessPartnerPayment,BusinessPartnerはパーティパーピンの一種であり、CSPとビジネスパートナー間の富の譲渡を表しています。,Business Partner Domain,1,Business Partner Payment ABE
BusinessPartnerPaymentItem,BusinessPartnerPaymentItem,BusinessPartnerPaymentItemはBusinessPartnerPaymentのアプリケーションです。 BusinessPartnerPaymentItemはPartyBillまたはAppliedPartyBillingRateに適用されます。,Business Partner Domain,1,Business Partner Payment ABE
Business Partner Domain Dunning ABE DunningCase,DunningCase,Dunningcaseは、パーティーのためのオープンのタイプのケースを表します。パーティーが督促プロセスに入ったときはいつでも、督促状況が彼の当事者の口座債務にリンクされており、督促状況規則、相互作用などの債務に関するすべての詳細が含まれています。パーティーによって行われた支払い、支払いスケジュールが付与されました...）。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE DunningCaseRule,DunningCaseRule,Dunningcaseuleは、債務を回復するために会社（またはそのために）行われた行動を表しています。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE DunningNotification,DunningNotification,DunningNotificationは、電気通信事業者からパーティーへの通信または共同活動であり、パーティープログラムを依頼するか、または支払いプランを交渉することです。 Dunningcaseuleから生じる関係は、電気通信事業者からのみ（EX：SMSを送る）のみである可能性があります。•または両方の方法で（EX：PaytePlanを交渉するためのパーティーを呼び出します）。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE DunningRule,DunningRule,ダニニングレルアは政治的な一種です。督促規則の評価をトリガーするイベント、評価の条件、および実行されなければならないアクション（EX：SMS、手紙、アウトバウンド、バーリング/アンバリアの行動、遅延、罰金）,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE DunningScenario,DunningScenario,督促シナリオでは、会社の督促戦略について説明しています。ケースに適用する督促規則を説明するには簡単に構成できます。これを適用する順序、督促規則の評価をトリガーするイベント、DunningScenarioがパーティータカウントに割り当てられている場合は、Dunningcaseは借金の場合はこのDunningScenarioをフォローしてください。そうでなければ、デフォルトのDunningScenarioに従います。 DunningScenarioは、保有者の品質に応じて、パーティ製Asteraccountに割り当てられています。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE DunningWriteOff,DunningWriteOff,督促手続きが債務の回復に失敗した場合、債務が「最小の」クレジットまたは借金を締結した場合は、債務を締め切られ、契約者に報告する必要があります。残高（収集プロセスのコストを反映したしきい値よりも小さい）。 DunningWriteOffは、督促状況で、閉じることができるようになる前に、督促状況で、パーティーキャッションを定義的にバランスさせるためにクレジットに対応しています。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE HardDunning,HardDunning,ハードディングはダンニングケースの一種です。ハードディュニニングとは、会社による契約終了後の当事者の債務を回収するために行われたすべての行動を意味します。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Business Partner Domain Dunning ABE SoftDunning,SoftDunning,SoftDunningはダンニングケースの一種です。それは契約終了までの期日からの債務の債務を回復するために実行されたすべての行動を表します。,Business Partner Domain,1,Business Partner Domain Dunning ABE
Party Interaction ABE InquiryRequest,InquiryRequest,情報の要求,Business Partner Domain,1,Party Interaction ABE
Party Interaction ABE InquiryResponse,InquiryResponse,QuestionRequestへの返信。,Business Partner Domain,1,Party Interaction ABE
PartyBillingInquiry,PartyBillingInquiry,パーティーによるお金の声明に関する情報の要求。,Business Partner Domain,1,Party Interaction ABE
PartyDisputedAmount,PartyDisputedAmount,PartyDisputedAdamountは、企業とそのパーティションの1つの間の紛争の金額を表す議論の一種です。,Business Partner Domain,1,Party Interaction ABE
PartyInquiry,PartyInquiry,パーティーからの情報の要求。,Business Partner Domain,1,Party Interaction ABE
PartyInvoiceInquiry,PartyInvoiceInquiry,提供された商品またはサービスの書面による記録に関する情報およびそれらに請求された金額は、支払いの要求としてパーティーに送られます。,Business Partner Domain,1,Party Interaction ABE
PartyQuote,PartyQuote,役割を果たしているパーティーへの製品提供の価格見積もり（引用）または製品の提供の販売（オファー）。,Business Partner Domain,1,Party Interaction ABE
ClosePartyProblemSummary,ClosePartyProblemSummary,パーティーの問題の閉鎖活動を記録します。パーティー問題を再開することができ、あるいは一時的な解決策を恒久的なものに置き換えることができるので、パーティーの問題には2つ以上の微妙な問題があるかもしれません。,Business Partner Domain,1,Party Problem ABE
