ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
MetricDefMeasureApplicability.name,name,,,0,MetricDefMeasureApplicability
MetricDefMeasureApplicability.validFor,validFor,The period of time during which the applicability is in force.,,0,MetricDefMeasureApplicability
MetricDefMeasureConsequence.ID,ID,A unique identifier for the MetricDefMeasureConsequence.,,0,MetricDefMeasureConsequence
MetricDefMeasureConsequence.description,description,A narrative that explains in detail what the PerforrmanceConsequence is.,,0,MetricDefMeasureConsequence
MetricDefMeasureConsequence.name,name,"A word, term, or phrase by which a MetricDefMeasureConsequence is known and distinguished from other MetricDefMeasureConsequences.",,0,MetricDefMeasureConsequence
MetricDefMeasureConsequence.prescribedAction,prescribedAction,Recommended remedy for a violated threshold.,,0,MetricDefMeasureConsequence
MetricDefMeasureConsequence.repeatAction,repeatAction,"An indicator use to specify that a consequence should cease being applied if a value is in the same range as the previous value or continue being applied if a value is in the same range as the previous value. If the repeatApplication is True, if the consequence is always applied as soon as the MetricMeasure value is in the range of values and if the repeatApplication is False, the consequence is applied only if the previous MetricMeasure value wasn’t in the same range.",,0,MetricDefMeasureConsequence
MetricDefMeasureConsequence.validFor,validFor,The period for which a MetricDefMeasureConsequence applies.,,0,MetricDefMeasureConsequence
MetricDefMeasureExpression.metricDefMeasureApplicability,metricDefMeasureApplicability,An indicator that is set to true if a MetricDefMeasureApplicability is part of the MetricDefMeasureExpresssion.,,0,MetricDefMeasureExpression
MetricDefMeasureExpression.metricDefMeasureConsequence,metricDefMeasureConsequence,An indicator that is set to true if a MetricDefMeasureConsequence is part of the MetricDefMeasureExpresssion.,,0,MetricDefMeasureExpression
MetricDefMeasureExpression.metricDefMeasureThresholdRule,metricDefMeasureThresholdRule,An indicator that is set to true if a MetricDefMeasureThresholdRule is part of the MetricDefMeasureExpresssion.,,0,MetricDefMeasureExpression
MetricDefMeasureExpression.validFor,validFor,The period of time during which the MetricDefMeasureExpression applies.,,0,MetricDefMeasureExpression
MetricDefMeasureGroup.name,name,"A word, term, or phrase by which a MetricDefMeasureGroup is known and distinguished from other MetricDefMeasureGroup.",,0,MetricDefMeasureGroup
MetricDefinitionDeterminationMethod.derivationFormula,derivationFormula,"A rule or principle represented in symbols, numbers, or letters, often in the form of an equation used to derive the value of a metric.",,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.description,description,A narrative that explains in detail what the MetricDefinitionDeterminationMethod is.,,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.exceptionAction,exceptionAction,"Action to take when one or more of the related MetricDefinitionMethodArgument cause indeterminate results, such as a denominator of 0 in a ratio or a missing value for a MetricDefinitionMethodArgument.",,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.proseFormula,proseFormula,"A prose expression of formula, may not be as precise as the XLS formula or some XLS-like formula.",,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.type,type,"Indicates whether the determination method is a ratio, formula, average, min, max, median, std dev, and so forth.",,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.validFor,validFor,The period for which the MetricDefinitionDeterminationMethod is valid.,,0,MetricDefinitionDeterminationMethod
MetricDefinitionDeterminationMethod.xLSFormula,xLSFormula,A precise XLS-compatible formula using XLS named ranges (from XLS Name field).,,0,MetricDefinitionDeterminationMethod
MetricDefinitionMethodArgument.delimiter,delimiter,A character used to specify the boundary between separate arguments.,,0,MetricDefinitionMethodArgument
MetricDefinitionMethodArgument.name,name,"A word, term, or phrase by which a MetricDefinitionMethodArgument is known and distinguished from other MetricDefinitionMethodArguments. This could be used as the name of the raw counter or some other non-MetricDefinition argument.",,0,MetricDefinitionMethodArgument
MetricDefinitionMethodArgument.operator,operator,"A mathematical symbol, term, or other entity that describes an operation.",,0,MetricDefinitionMethodArgument
MetricDefinitionMethodArgument.scalarValue,scalarValue,A quantity that can assume any of a set of values.,,0,MetricDefinitionMethodArgument
MetricDefinitionMethodArgument.sequence,sequence,The order in which an argument appears in an expression.,,0,MetricDefinitionMethodArgument
MetricDefMeasureThreshConsDependency.typeDependency,typeDependency,"The kind of dependency that exists between the MetricDefMeasureThresholdRule and the MetricDefMeasureConsequence. For example, ""the consequence is triggered only if the rule has been applied previously"", or ""if the rule has already been applied then do not trigger the consequence"".",,0,MetricDefMeasureThreshConsDependency
MetricDefMeasureThresholdConsequence.sequenceOfApplication,sequenceOfApplication,A number that represents the sequence in which a MetricDefMeasureConsequence should be applied for a MetricDefMeasureThresholdRule.,,0,MetricDefMeasureThresholdConsequence
MetricDefMeasureThresholdRelationship.thresholdRelationshipType,thresholdRelationshipType,"The kind of relationship between two MetricDefMeasureThresholdRules, such as depends on, follows, and so forth.",,0,MetricDefMeasureThresholdRelationship
MetricDefMeasureThresholdRule.description,description,Description for the MetricDefMeasureThresholdRule .,,0,MetricDefMeasureThresholdRule
MetricDefMeasureThresholdRule.name,name,Name for the MetricDefMeasureThresholdRule .,,0,MetricDefMeasureThresholdRule
MetricDefMeasureThresholdRule.thresholdRuleSeverity,thresholdRuleSeverity,A threshold can be generated in different severity levels. A crossing for each level may require a different condition and possibly trigger a different consequence.,,0,MetricDefMeasureThresholdRule
MetricDefMeasureThresholdSet.ID,ID,A unique identifier for the MetricDefMeasureThresholdSet.,,0,MetricDefMeasureThresholdSet
MetricDefMeasureThresholdSet.description,description,A narrative that explains in detail what the MetricDefMeasureThresholdSet is.,,0,MetricDefMeasureThresholdSet
MetricDefMeasureThresholdSet.name,name,"A word, term, or phrase by which a MetricDefMeasureThresholdSet is known and distinguished from other thresholds.",,0,MetricDefMeasureThresholdSet
MetricDefMeasureThresholdSet.thresholdType,thresholdType,The thresholdType specifies the type of MetricDefMeasureThresholdRule contained in the MetricDefMeasureThresholdSet. The value is “LogicDefinition” if the MetricDefMeasureThresholdSet contains only MetricThresholdRuleDefinition instances and “PreDefined” if it contains only PreDefinedMetricThresholdRule instances.,,0,MetricDefMeasureThresholdSet
MetricThresholdRuleDefinition.conformanceComparatorLower,conformanceComparatorLower,An operator that when applied on a value specifies whether a threshold is crossed or ceased to be crossed. This operator is used to compare with the conformanceTargetLower.,,0,MetricThresholdRuleDefinition
MetricThresholdRuleDefinition.conformanceComparatorUpper,conformanceComparatorUpper,An operator that when applied on a value specifies whether a threshold is crossed or ceased to be crossed. This operator is used to compare with the conformanceTargetUpper.,,0,MetricThresholdRuleDefinition
MetricThresholdRuleDefinition.conformanceTargetLower,conformanceTargetLower,A value used to determine if the threshold is crossed or ceases to be crossed. It represents the Lower limit. The value should be less than the conformanceTargetUpper. The conformance comparators should also be logically defined so as to not lead to a logically impossible condition.,,0,MetricThresholdRuleDefinition
MetricThresholdRuleDefinition.conformanceTargetUpper,conformanceTargetUpper,A value used to determine if the threshold is crossed or ceases to be crossed. It represents the Upper limit. The value should be greater than the conformanceTargetLower. The conformance comparators should also be logically defined so as to not lead to a logically impossible condition.,,0,MetricThresholdRuleDefinition
MetricThresholdRuleDefinition.numberOfAllowedCrossing,numberOfAllowedCrossing,The number of allowed crossing occurrences in reference to the tolerancePeriod without a consequence being initiated.,,0,MetricThresholdRuleDefinition
MetricThresholdRuleDefinition.tolerancePeriod,tolerancePeriod,An interval of time of allowed crossing occurrences before a consequence being initiated.,,0,MetricThresholdRuleDefinition
PreDefinedMetricThresholdRule.derivationAlgorithm,derivationAlgorithm,A step-by-step procedure used to calculate the value of the MetricMeasure.,,0,PreDefinedMetricThresholdRule
PreDefinedMetricThresholdRuleParam.thresholdParams,thresholdParams,A name-value pair representing a predefined threshold parameters.,,0,PreDefinedMetricThresholdRuleParam
MetricMeasureGroup.measureDateTime,measureDateTime,Specifies the date and time of the MetricMeasureGroup.,,0,MetricMeasureGroup
MetricMeasureGroup.name,name,"A word, term, or phrase by which a MetricMeasureGroup is known and distinguished from other MetricMeasureGroup.",,0,MetricMeasureGroup
MetricMeasurementObservation.observationPeriod,observationPeriod,Period during wich the observation (measurements) are done.,,0,MetricMeasurementObservation
MonitoredMetricClassCriterion.objectInstanceFilter,objectInstanceFilter,A filter that can be used in conjunction with the monitored object class for specifying the set of instancesthat are referenced by a PM query.,,0,MonitoredMetricClassCriterion
AdhocMetricCollection.collectionPeriod,collectionPeriod,The time range of the requested MetricMeasure.,,0,AdhocMetricCollection
AdhocMetricCollection.outputFormat,outputFormat,The file format that is used for transferring the MetricMeasure data between applications.,,0,AdhocMetricCollection
MetricMeasurementJob.adminState,adminState,The administrative state of the management job,,0,MetricMeasurementJob
MetricMeasurementJob.consumingApplicationId,consumingApplicationId,The identifier of the application that produces MetricMeasures.,,0,MetricMeasurementJob
MetricMeasurementJob.creationTime,creationTime,The creation time of the management job,,0,MetricMeasurementJob
MetricMeasurementJob.executionState,executionState,The execution state of the management job. It is used to indicate a failure in the execution of the job.,,0,MetricMeasurementJob
MetricMeasurementJob.granularity,granularity,The sampling rate of MetricMeasure as determined when they are produced. In many cases a different granularity of an indicator will be reflected in a different indicator value (e.g. a gauge),,0,MetricMeasurementJob
